   4.3696055746142584       -4.2050999999999998E-002  -1.0999999999999999E-002
   5.5000000000000000       -2.4764000000000001E-002  -1.4000000000000000E-002
   4.7532939855851541       -2.1600999999999999E-002  -1.2999999999999999E-002
   3.5114312277189770       -8.7960000000000000E-003   5.0000000000000001E-003
   3.4959510288761209        3.0590000000000001E-003   1.7000000000000001E-002
   5.5000000000000000       -3.8710000000000001E-002  -2.0000000000000000E-002
   3.8379573119173691       -2.1190000000000001E-002  -1.9000000000000000E-002
   2.2149729545075716        6.1367999999999999E-002  0.10199999999999999     
   4.4596760703217004       -3.9885999999999998E-002  -1.4999999999999999E-002
   5.5000000000000000       -4.6866999999999999E-002  -1.7999999999999999E-002
   4.9170430171191306       -6.4063999999999996E-002  -2.3000000000000000E-002
   3.7727615546572788       -2.2209999999999999E-003  -1.2999999999999999E-002
   5.5000000000000000       -4.6854000000000000E-002  -2.5999999999999999E-002
   5.5000000000000000       -3.1494000000000001E-002  -1.0999999999999999E-002
   5.5000000000000000       -2.8178999999999999E-002  -2.1999999999999999E-002
   5.5000000000000000       -5.0637000000000001E-002  -1.7000000000000001E-002
   5.5000000000000000        1.8643000000000000E-002   2.1999999999999999E-002
   5.5000000000000000        2.1409000000000001E-002   1.7999999999999999E-002
   4.8470285981103931       -1.4909999999999999E-003   1.0999999999999999E-002
   4.6828715670835992       -1.0621000000000000E-002   6.0000000000000001E-003
   5.5000000000000000        1.1965000000000000E-002   2.0000000000000000E-002
   5.5000000000000000        1.2931000000000000E-002   1.6000000000000000E-002
   4.9145712941618829       -3.3399999999999999E-004   1.2000000000000000E-002
   4.7527533473661352       -8.5380000000000005E-003   8.0000000000000002E-003
   5.5000000000000000        1.3065000000000000E-002   1.7000000000000001E-002
   5.5000000000000000        2.1496000000000001E-002   2.0000000000000000E-002
   5.5000000000000000        1.7486000000000002E-002   1.7999999999999999E-002
   5.5000000000000000        1.1249000000000000E-002   1.9000000000000000E-002
   5.5000000000000000        1.8083999999999999E-002   1.7999999999999999E-002
   5.5000000000000000        3.3954999999999999E-002   2.1999999999999999E-002
   5.5000000000000000        1.2529000000000000E-002   1.9000000000000000E-002
   5.5000000000000000        3.5149999999999999E-003   1.7999999999999999E-002
   5.5000000000000000        2.9516000000000001E-002   5.0000000000000001E-003
   5.5000000000000000        2.8946000000000000E-002   2.0000000000000000E-003
   5.5000000000000000        2.5308000000000001E-002   5.0000000000000001E-003
